text,label,dialect,source,arabic_ratio
"""@ashraaf_alsaad وتصويت مصر سيسي لصالح روسيا بالامس اليست خيانة ايضا ام انها وجهة نظر خيانية، مصربلحة اصبحت كالعاهرة بعهد سيسي الكل يشوطها""",1,egypt,arsarcasm_train,0.8859649122807017
هالشب أطول من يوم الجمعة,1,levant,isemeval_ar_train,1.0
كل شيء هنا بأمريكا بيفكرني بالسعودية ، الناس الرايقه ، الجو الباريسي ، الخضار ، النظام ... ولا كأنك بالسعودية,0,msa,arsarcasm_test,1.0
"الوزير قال النمو الاقتصادي كبير, العجز ارتفاع",1,msa,training_generated,1.0
#الشهرة_الإلكترونية ☀️☀️☀️#الأمم_المتحدة تطالب بتأمين وصول المساعدات ل #حلب https://t.co/REaQgPnQBs,0,levant,ar_sarcasm_hf_train,0.76
أنت هتزيط,1,egypt,isemeval_ar_test_A,1.0
"""@Shopper_ar انا لقيت في امازون بس مدري تشتغل ولا لا""",0,gulf,arsarcasm_train,0.775
"""#ميشيل_جبران_تويني: ما يضمن بقاء وزعامة السياسيين هي الطائفية ومن الطبيعي أن يتمسكو بمعادلاتهم الطائفية للبقاء في السلطة.@MichelleTueini""",0,msa,arsarcasm_train,0.8771929824561403
#توفيق_عكاشة: #محمد_رمضان دا شمام وسمكري بوابير جاز,1,egypt,arsarcasm_train,1.0
@itthad_barca المنتخبات الثانيه ماعندها ميسي لكن تشوفها في الميدان افضل وما اشوف حتى لعيبتهم افضل من الارجنتين لكن المدربين يفرقون,0,msa,arsarcasm_train,0.8990825688073395
لن تسكتوا صوت الآذان الله اكبر ☝❤#فلسطين حسبي الله عليكى اسرائيل https://t.co/G0mV1WFNXr,0,levant,ar_sarcasm_hf_train,0.7611940298507462
"""عمليات نوعية للقوات السعودية على الحدود مع اليمن – البيان https://t.co/cSuNtpD4R8""",0,msa,arsarcasm_train,0.746031746031746
فتاة سيتي ستارز كانت محتاجه حضنك و هى عايشه مش و هى فى النعش,0,egypt,isemeval_ar_train,1.0
"""#عيونها بتحكي #مأساة_شعب اجتمعت عليه قوى #الشر حينما طالب بالحرية.#فيتو #روسيا #الصين #سوريا #قاطعوا_روسيا_والصين… https://t.co/v8cvMP3brH""",0,msa,arsarcasm_train,0.8461538461538461
بمناسبة ذكرى المولد النبوي الشريف ، نظمت جمعية النور تاما اعطارن حفلا دينيا بمسجد تاما اعطارن وتم من خلاله تكريم... https://t.co/OrrNwS7d3B,0,msa,ar_sarcasm_hf_train,0.8532110091743119
#يؤسفني_أن_أقول تقبل أيام قدمت إجـازة ثم ترددت وتراجعت عنها .. ويبدو سأتقـدم بها #حقيقة,0,msa,arsarcasm_test,1.0
كيف تبحث في مكتبة الكونجرس الأمريكي وتحمل الكتب منها.كيف تبحث في مكتبات الجامعات العالمية.كيف تعثر على المخطوطات في المكتبات العالمية.تعرف على المكتبات الرقمية في التطبيقات .مهارات البحث في الفهارس الآلية للمكتبات المحلية والعالمية.,0,msa,arsarcasm_test,1.0
"“ “ عاجل: بشار الأسد يأمر بإغلاق المساجد في التراويح وتعليق لوحة تقول ""مغلق للصلاة"" #Syria” اه يا ديني",1,msa,arsarcasm_test,0.935064935064935
للنصر لحظة مراره لايشعر بها الا من ضاق طعم الخساره فى #بنغازى واعادة التقييم تصبح حاله نفسيه مزمنه ترى فى النصر كأن… https://t.co/V4WtcOAaOQ,0,levant,ar_sarcasm_hf_train,0.8454545454545455
لجنةصياغةالنظام الأساسي للإتحادبرئاسةخالدالمعمرلم تصغ النظام!كيف حدث تشكيل الإتحادواللجان والنظام لم يُصاغ!هل هناك إبن بلا أب؟ #النصر,0,msa,arsarcasm_test,1.0
- الجيش خائن - الجيش يشوه الرموز الإسلامية #يسقط_حكم_العسر…,1,msa,arsarcasm_train,1.0
"فين الناس المحللين السياسيين بتوع الـغـــاز و الذي مـنـه ,, مش ظاهرين يعني ,, لعل المانع خير , أو أنبوب الغاز ضرب هههههههههههههههه #الجاهل_العارف_ببواطن_الأمور",0,msa,arsarcasm_test,1.0
انت اصلا من بنها يبني شوف انت رايح فين,1,egypt,isemeval_ar_train,1.0
"إللـي غـلـط يـتـحـاسب ,, ومـاسـبـيـرو مـلـيـــان خــرفـان ,, وليس ماسبيرو فحسب ,, #الإعلام_الفاشل كـلـه خــرفـان ,, والموضوع تيكيلام ع الآخــر",1,egypt,arsarcasm_test,1.0
ياحلاوتك ...البية رومانسى قوى ..اقرع ونزهى,1,egypt,isemeval_ar_test_A,1.0
"""عيوننا اليك ترحل كل يوم.. و انني اصليحين هوت مدينة #القدس تراجع الحب و في قلوب الدنيا استوطنت الحربيا #قدس يا مدينة الصلاة.. #ساعة_فيروز""",0,levant,arsarcasm_train,1.0
في كثير من الأحيان ..تعبر الدموع أكثر من الكلمات ، ويعبر الصمت أكثر من الهمسات ~فتكون الدموع مع الصمت أبلغ اللغات .,0,msa,arsarcasm_train,1.0
#حمزة_نمرة انساان :),0,msa,arsarcasm_train,1.0
@nd_o12 @05Maisa تخيلو طلعت ميريام فارس مع عساف بكرة بنفس الحفل 💔💔💔💔💔😭 ما بتخيلهم سوا ابدا,0,levant,ar_sarcasm_hf_train,0.8709677419354839
طقم #غوتشي #نخب_اول #صناعة_تركية #للطلب_التواصل_عالواتس_أو_الدايركت_للجادين_فقط ٠٥٣٦٠١١٥٥٩ https://t.co/w6by42NFux,0,msa,arsarcasm_train,0.8295454545454546
البرادعى شريك الانقلاب يهاجم الجيش والشرطة والحكومة والاعلام ويصفها بالفاشية ضد قيمة الحياة الانسانية والتوافق الوطنى لن يفلت ايضا من العقاب,0,msa,arsarcasm_train,1.0
طاقه ايجابيه شبابية في تصوير اليوم الاول من أرب ايدول الموسم الثالث كان يوم رائع جدا انتظرونا قريبا …,0,msa,isemeval_ar_train,1.0
هو لما يكون النظام السورى قمعى اروح واقف فى صف جبهة النصرة وال 160 مليشيا المسلحة من كل ارجاء الدنيا اؤيدها وابررلها وممكن انضم لها كمان,0,msa,ar_sarcasm_hf_train,1.0
الحكومة خفضت الإنفاق، على الفقراء بس,1,msa,training_generated,1.0
باعتبار بشار حيوان لذلك يبدو غيران من الحيوانات واتخذ قرار ازعاجها .... https://t.co/Vk3Y4bGPh9,1,levant,ar_sarcasm_hf_train,0.7887323943661971
RT @abo_asseel: لا حول ولا قوة إلا بالله .اللهم أرنا في هذا المجرم عجائب قدرتك#العراق#الموصل#الفلوجه https://t.co/tHD3eSc663,0,levant,ar_sarcasm_hf_train,0.7311827956989247
"""#بنغازيتجييف الكلب جمعة حسن المشيطي في محور قنفودةوهو اخو الجيفو احمد حسن المشيطي الملقب #عصيده""",0,magreb,arsarcasm_train,1.0
الخارجية الإيرانية تشن هجومًا لاذعًا على بريطانيا https://t.co/knjsZVD1mF,0,levant,ar_sarcasm_hf_train,0.7166666666666667
اكره الناس الأنانية اللي همها نفسها وبس,1,egypt,arsarcasm_test,1.0
"""عااااااجلكافة تفاصيل مواجهة الاهلى برشلووونةالتفاصيلhttps://t.co/ASj4ez9c0u #السعـوديه_الامارات""",0,msa,arsarcasm_train,0.8125
"""@emadoB وبلا ما يضهرو معن نحن اصلاً شبابنا ربعن ماتو بالحرب و ربعن احتياط و ربعن ع شاكلة ريكي مارتن هالربع البقيان يتركولنا ياهن 😂""",0,levant,arsarcasm_train,0.9423076923076923
العمر بخلص والشغل ما بخلص 8 أيام باقية للعطلة,0,levant,isemeval_ar_test_A,1.0
يطلق حرمته عشان يرضي صاحبه..وش وضع المزهريه الي كل شي يقدمه لاصحابه يجيب طاري مصيرها؟!!!,0,egypt,arsarcasm_test,1.0
ناس استغنت عنك ، لا تحن لها.,0,msa,isemeval_ar_test_A,1.0
"""RT @Euuff: كيوت وانتم متحمسين لمناظرات دونالد ترامب و هيلاري كلينتون.""",0,egypt,arsarcasm_train,0.875
طب حبيبي، هتقنعني إنو القهوة سادة طعمها مر؟ شكراً عالتجربة. 👏☕,1,egyptian,training_generated,1.0
الاخوة اليمنيين نرجوا غاية الرجاء عدم التدخل في شؤون اليمن. الى هنا وكفى. دعوا الامر للسفير الامريكي والايراني والسعودي.! #Yemen,0,msa,arsarcasm_train,0.9519230769230769
"""الرئيس الحريري يلتقي رئيس حزب الكتائب سامي الجميل في بيت الوسط#لبنان #اللواء""",0,msa,arsarcasm_train,1.0
تانى جالى حظر باكات الوضع كده مش مظبط الناس دى عندهم مشاكل شخصية معايا انا شخصيا 😂 #المعلم_بفلو_دعم_السبت,0,msa,arsarcasm_test,1.0
أعتقد من المخزي ان نعطي ما لا نملك لمن يستحق ! لا توجد سعادة بمقدار حبة خردل منها في عالم فوضوي تسوده النزاعات وتجتاحه المشاكل وتغطي حياته بحوراً من الدماء بينما يضج العالم المتمدن بهكذا شعارات هنالك في العالم الاخر من يستجدي كسرة خبز يسد بها رمقه #يوم_السعادة_العالمي,0,msa,arsarcasm_test,1.0
لا تقل لماذا منع #الصهاينة الأذان في #القدس .. و قل لماذا طبع معها #الأخوان و قد فعلت ..#أردوغان,0,levant,ar_sarcasm_hf_train,1.0
"""الرهن في الفقه الإسلاميرسالة دكتوراهد. مبارك بن محمد الدعيلج.#معرض_الكويت_الدولي_للكتاب.السعر (٢) دينار https://t.co/9OI8VRXg3I""",0,msa,arsarcasm_train,0.8484848484848485
ده فاكر نفسه باشا و بيه كمان,1,egypt,isemeval_ar_train,1.0
للتوضيح دار المنى السويديه في صاله ٥ جناح٨٤ وليس في صاله ٧ معرض الكويت معرض الكويت الدولي للكتاب,0,msa,isemeval_ar_train,1.0
حلمت ان تشيرسي اعلنوا عن العضوات الجدد 😭😭😭😭😭😭😭,0,msa,arsarcasm_train,1.0
14. ايش بتقول #نوال_الزغبي ؟,0,egypt,ar_sarcasm_hf_train,1.0
ﺳﻼماً على ﻣﻦ أجبرتنا ﺍﻟﺤﻴﺎﺓ على المضي بدونهم ﻭﻫﻢ ﻟﻘﻠﻮﺑﻨﺎ حياة ..,0,msa,arsarcasm_test,1.0
يَوْمَ يَفِرُّ ٱلْمَرْءُ مِنْ أَخِيهِ * وَأُمِّهِ وَأَبِيهِ * وَصَٰحِبَتِهِ وَبَنِيهِ * لِكُلِّ ٱمْرِىءٍ مِّنْهُمْ,0,msa,isemeval_ar_train,1.0
"المطار, تأخير 7 ساعات",1,algerian,training_generated,1.0
#اليمنية| غدا.. #الهلال يلاقي المحل بكأس الفقيد القعود لكرة القدم في #زنجبارhttps://t.co/9VfHvvzSUW#التحالف_العربي_سند_اليمن,0,levant,ar_sarcasm_hf_train,0.8247422680412371
"""أول قرار لـ #أحمد_شفيق بعد رفع اسمه من قوائم الترقبتعرف عليه..https://t.co/y2NXG1q0Ie""",0,msa,arsarcasm_train,0.7619047619047619
RT @BarcaDN: الكادينا كوبي: ميسي سوف يتدرب مع المجموعة غدا الاربعاء لاول مره بعد تعافيه من الاصابه https://t.co/ZJ3SrwgeEN,0,levant,ar_sarcasm_hf_train,0.7291666666666666
RT @islam_attia16: بوكيمون فوق صفيح ساخن😂😂 #حط_بوكيمون_فاسم_فيلم,1,msa,ar_sarcasm_hf_train,0.7446808510638298
هوه حد هيعد وراكو الورق ورقنا والدفاتر دفترنا الناس خلاص فهمت,1,egypt,isemeval_ar_train,1.0
@ll1or مش دي نوال الزغبي؟ شوفتي بقي الفرق بين المصريات واللبنانيات😜عشان كنتوا فاكريني بكدب عليكوا,0,msa,ar_sarcasm_hf_train,0.95
مستستيتسنسخحسشنن,0,gulf,arsarcasm_test,1.0
"هو يحبكِ وانتِي مغرمة بِ آخر والآخر يموتُ هياما بِ خائنه والخائنه تبگي من حبيبها قهراً , و الحُب يضحگ بِ ..!""",1,msa,arsarcasm_test,1.0
اكتب رساله لشخص دون ذكر اسمه الحياة ي صاحبي أجمل من بشاعة الحزن لا تحزن ابتسم وتفائل دائما ، وكن على يقين لن يصيبنا إلا …,0,msa,isemeval_ar_train,1.0
"RT @RevolutionSyria: ومازال "" تحرير القدس"" يمر عبر تدمير سوريا وقتل السوريين والفلسطينيين بمساعدة أبو علي بوتين ..- مخيم خان الشيح ليلة أم…",0,levant,ar_sarcasm_hf_train,0.8440366972477065
ياخي خش عني بس لا تچذب ! انت تخش عنه شي ويقول لك ليش خشيت عني ؟ وليش ما كنت صريح ! ومع الأيام تكتشف انه يچذب چذبات عودة وبدون مبرر !! لا تچذب في أشيا تافهة نفسك وتظن انك بتكبر في عيني بسبب چذبك في موضوع ان عندك وعندك وعندك ! والله ما يهمني اذا عندك كذا ولا كذا !,0,msa,arsarcasm_train,1.0
"""بيصرخ لوصول الدولار ل 15 جنيه: مصر اتنيلت وبتنهار يا سيسى https://t.co/oLvjUpK7ut""",1,egypt,arsarcasm_train,0.7213114754098361
@Shanab0o ههههههه اليمين المتطرف احسن مِن الاجنبي بعدين كندا - استراليا كلها ايمقرنتس مافي احد كاشخ عَل الثاني,0,egypt,ar_sarcasm_hf_train,0.9222222222222223
المستشاره الالمانيه ميركل بسم الله لحمد لله هل يمكننا رؤيت دور حقيقى لالمانيه فى الازمه السوريه واعلان مايدور بشكل حقيقى على المجتمع الدولى,0,msa,isemeval_ar_train,1.0
اخخ ودي لو اروح للمعرض ، كل الشعار منزلين ديوان 😭😭😭😭😭😭😭💔💔💔💔 معرض الكويت الدولي للكتاب,0,gulf,isemeval_ar_train,1.0
"رحت نقضي حاجة في البلدية، قالوا تعال في الصباح الباكر, جيت قالوا الموظف مازال ما جاءش",1,algerian,training_generated,1.0
انا كل الوقت عّم فكر بشغلة وحدة : وين أهل الضيعة معقول هول بس أهل الضيعة؟ طب وين الثوار اصحابن من غير ضيع؟ ... يعني اخر شي طلعت حارة الضبع (باب الحارة) فيها ناس اكتر من ضيعة ربيع و نسرين او معقول كانو كلن مع وسام عم يزينو الساحة للعرس الأولاني وبعد ما رجعو عنجد شي,0,levant,arsarcasm_test,1.0
"""عاجلبدء مقابلة #المسيرة مع الشيخ ""نعيم قاسم"" نائب الأمين العام لـ #حزب_الله بمناسبة المولد النبوي الشريف""",0,msa,arsarcasm_train,1.0
@elissakh يلا اليسيانز كلنا نصوت لافضل البوم في سنة ٢٠١٦ طبعاً اليسا #سهرناياليل #اليسا وصوتو اكثر من مرة https://t.co/il24JppOHr,0,msa,ar_sarcasm_hf_train,0.7623762376237624
@anwaralx2ياباشاانت متعرفش ان بتوع جبهة النصرة المصابين كانوا بيعالجوا فى مستشفيات اسرائيل..وزارهم نتنياهو عشان يطمن عليهم,0,msa,ar_sarcasm_hf_train,0.9223300970873787
"مدرسة الصم, سماعات مكسورة",1,egyptian,training_generated,1.0
"""اشرايج ف ج-ز؟؟ انييبه بس عشان يغني ٩٩ مشكله ولا يغني مع بيونسيه !!! https://t.co/8bn15JE19W""",1,gulf,arsarcasm_train,0.7936507936507936
تناسوا الشهداء وتذكروا الكورة أول لطمة على قفا كل انقلابي عامل فيها ناسي جات له امبارح من كوماسي,0,msa,arsarcasm_train,1.0
"""قال الرئيس الأميركي باراك أوباما إنه بحاجة للاستماع لأفكار بشأن إنهاء الحرب في سوريا https://t.co/wj78sKN0Ti عبر @AJArabic""",0,msa,arsarcasm_train,0.7628865979381443
#متابعات : موجدة جديدة من المهاجرين من ذوي الخلفية اليهودية تبدأ من أثيوبيا إلى ف... https://t.co/llV172sFl9 #الميادين #يكفي,0,levant,ar_sarcasm_hf_train,0.8461538461538461
يقول الرجل في المرأة ما يريد!! لكن المرأة تفعل في الرجل ما تريد!! هي هي هي القدر!!!,0,msa,arsarcasm_test,1.0
"“الأهرام” تبلغ الإنتربول ضد عماد أديب لتهربه من سداد 16 مليونًا. طب ماتاخدوهم من أخــوه .. آآآدي إللي عاملين وطنييين ,, الطبقة دي ماتعملش حاجة ببلاااااااش ..",1,msa,arsarcasm_test,1.0
رَبَّنَا وَلاَ تُحَمِّلْنَا مَا لاَ طَاقَةَ لَنَا بِهِ,0,msa,isemeval_ar_test_A,1.0
"""RT @moonnor27: اروع فديو #ههههههههههههههههاردوغان #يجلد العبادي و #يمسح بكرامته الارض يمه فدوة اروح لاوردغان يمه برد قلبي هذا خوش رجا…""",1,levant,arsarcasm_train,0.9150943396226415
"مركز الدفاع المدني, العتاد قديم",1,algerian,training_generated,1.0
كارثة يرتكبها كل من يقول أن #المولد_النبوي بدعة#الإسلام #أهل_السنة #ألأزهر #المولد_الشريف #الدعوة_النجدية https://t.co/X5VHckEnwo,0,levant,ar_sarcasm_hf_train,0.8316831683168316
"""نوبل الاداب: بوب ديلان يقول ""يشرفني الحصول على هذه الجائزة العريقة جدا"" https://t.co/nwHLnj2Eqo""",0,msa,arsarcasm_train,0.7702702702702703
#ملتقى_الحشمة هيا يا أمة الله لا أستطيع كبح جماح نفسي وإنتي أيتها الطفلة المشتهاة أرجوكِ استري نفسك فلا أحد سيعاقبني لأنني (ذكر)!!,0,msa,arsarcasm_test,1.0
ريال مدريد وزيدان ذبحو أنفسهم بالكلاسيكو حتى يلحقوا بالبرسا اول خسارة يكون لهم هذا انجاز بعدها بهدلة من اشبيلية . نفوز على برشلونة ونتبهدل من اشبيلية عادي #بلاكرامة,0,msa,arsarcasm_test,1.0
عذببة الأطباع وأكثر,0,gulf,isemeval_ar_test_A,1.0
"""افراد من قوات المسلحة الليبية بمنطقة بوصنيب في #بنغازي بعد تحريرها.تصوير: عبدالله دومة#يسقط_السارق_الصديق_الكبير https://t.co/o98b2ob1yU""",0,msa,arsarcasm_train,0.8691588785046729
"""#فلسطين شو بخطر ع بالك اوول ما تسمع الكلمة هاي 👆#شاركووونا#jamel""",0,levant,arsarcasm_train,0.9
#الاهلي_ضمك_دوووري_المحترررفينليس ثمة حبال أوسلاسل تشد بقوة أو بسرعة كما يفعل الحب بخيط واحد.Uj4Df,0,msa,arsarcasm_test,0.95
"""هو أنا إزاي أعمل download لفيديو من تويتر أو فيسبوك علي الموبايل؟""",0,egypt,arsarcasm_train,0.8518518518518519
نعم ستظل بنغازي قلب ليبيا النابض شاء من شاء,0,msa,isemeval_ar_train,1.0
قل لا للدستور تنقذ مصر من العنصرية والدسكتاتورية والتقسيم,0,msa,arsarcasm_train,1.0
يانبى سلام عليك ماهر زين,0,msa,isemeval_ar_train,1.0
"""@malak_alhusaini ملاااااك والله من اول يوم اعلنتي عن المسابقه اشتركت 😭😭😭😭😭 لاشنطة ولا ايفون ولا حتى امنيتك مع ملاك 💔💔💔""",0,levant,arsarcasm_train,0.8426966292134831
في جدة حزنت على الي عنده سيارة فوق ال٣٥٠ حصان ولا يقدر يمشي اكثر من٥٠ بسبب زحمة شوارعها …,1,msa,arsarcasm_test,1.0
بعض الناس يتميزوا بالثبات على مبدا عدم الثبات على مبدأ,0,msa,isemeval_ar_train,1.0
ايه ده؟ السلفيين حيصوتوا؟ مش خايفين تكون في واحدة علمانية (وبالتالي سافرة والعياذ بالله) رايحة تصوت وتقف جنبهم في اللجنة؟,1,msa,arsarcasm_test,1.0
الاشتراك في الاستفتاء البائس اعتراف بشرعيته كل ما فعله مرسي باطل وغير شرعي ولا استبعد على الاخوان تزوير النتائج أنا مع المقاطعة الشاملة,0,egypt,arsarcasm_train,1.0
بيا منطق دتحجي انته الي تريد توصله ان ايران والشيعة هم من صنعوهم والان يرسلون اولادهم للاستشهاد في سبيل طرد هلمرتزقة,1,msa,arsarcasm_test,1.0
"القرآن الكريم مُعَّلق في بيوتنا ولكن لم نشعر أننا هجرناه كما شعرنا أن #الواتساب_معلق ! آخر حالة ظهور للمصحف عند البعض""ر…",1,msa,arsarcasm_train,1.0
"""هيدا الهوا ذاتو تبع #هوا_الحرية لي داعبنا بمزحته الطريفة وخلانا نفكر انو #فيروز رح تطل علينا.. #هوا_فاضي https://t.co/5ukra3e92E""",1,levant,arsarcasm_train,0.8526315789473684
ولا يوم اغيب 😂😂✋🏼😍💘 #ماذا_لو_المدارس_مختلطه,0,msa,ar_sarcasm_hf_train,1.0
"""وفد سعودي برئاسة مستشار #الملك_سلمان يزور #لبنان ويقدم الدعوة لـ #ميشال_عون لزيارة #السعوديةhttps://t.co/jITJQZHW9G""",0,msa,arsarcasm_train,0.8131868131868132
رائع يا عبقري! هل ستخبرنا أن الشمس تشرق كل يوم؟ شكراً على الخبر اليقيني. 👏☀️,1,msa,training_generated,1.0
إيش بتتوقعوا من مجتمعات ما بتكرّم الأدباء والمفكرين والمبدعين وأصحاب العقول الفذّة إلا بعد ما يموتوا ! وهما عايشين بيكونوا مهمشين,0,msa,arsarcasm_test,1.0
RT @aboammr271: #سجن_برج_العرب سجن برج العرب يعذب المعتقلين فى نهار رمضان,0,levant,ar_sarcasm_hf_train,0.8363636363636363
الناس اللي يتعايدو من حبيايبهم و اللي يسكرو واللي يبصبصو . وانا جالسة اتفرج فيلم عن الماموغرام !,0,msa,arsarcasm_train,1.0
"""لا يهمني الكلمة نفسها في قضية ليبرون و فيل جاكسون بقدر ما يهمني اللعب في محتوى القصة و ذكرها من جانب واحد سلبي بينما ليبرون كان قصده نبيل""",0,msa,arsarcasm_train,1.0
غياب فاحش لرؤساء الاقسام ومدراء الدوائر بعملي..وانا اذا تأخرت دقيقه سووا من الحبه قبه #فشل #تسلط,0,msa,arsarcasm_test,1.0
لن نسمح أن يزج بنا فى حرب أخرى وتدخلنا بـ #سوريا و #أوكرانيا من أجل الحل السلمي#أميركا #العرب,0,msa,arsarcasm_train,1.0
جبران تويني ١٥ سبتمبر ١٩٥٧ - ١٢ ديسمبر ٢٠٠٥ . الله يرحمك,0,msa,isemeval_ar_train,1.0
"RT @falshi777a: ""احلم دوما أن اكون "" 👱🏻""الأفضل بين الجميع "" 👩🏼"" لذا اجمع البوكيمون "" 👱🏻"" سلاحي المنيع "" 👩🏼""بوكيمون سأجمعها الان "" 👩🏼👱🏻…",0,levant,ar_sarcasm_hf_train,0.891566265060241
"""@myph84 @shagaaal @3asalaswad @saaraa1357 وعاجبك تصرفات الكلب السيسي خان في السعوديه واتحد مع روسيا وشجع بشار علي التمسك بالسلطه لعنهم الله""",1,egypt,arsarcasm_train,0.75
"""إليكم مجموعة مميزة من الإطلالات الجديدة لعطلة أعياد رأس السنة.. تشاهدونها خلال آخر حلقة من #فاشن_تايم#Fashion… https://t.co/qAws4rTmtA""",0,msa,arsarcasm_train,0.7735849056603774
ترقبوا الاثنين ١٠مساء بتوقيت مكة حلقة خاصةعن جدلية الفن والسياسة ببرنامج #للقصة_بقية ودور #غوار و #عادل_إمامحلقة مثيرة ونقاش أشد إثارة,0,levant,ar_sarcasm_hf_train,1.0
"""الفهم القرائي ل#صعوبات_التعلموالدليل التوعوي للمعلماتفاطمة المجيم#معرض_الكويت_الدولي_للكتابدار المسيلة للنشر ق… https://t.co/fjXXShu5Da""",0,msa,arsarcasm_train,0.8495575221238938
"""للاهلاويين حــطوا هالصوره خلفيــه لجوالاتكم راح تحس بفخامة غير مسبوقه حتى لو جوالك جالكسي S2محدثكم رازها في نوت 2 و… https://t.co/NxU6V9877p""",0,gulf,arsarcasm_train,0.8691588785046729
بسم الله ما شاء الله البرائات نازلة على #مبارك تقولش ولي من الاولياء الصالحين #احبسوا_الشعب,1,msa,arsarcasm_test,1.0
“بلاي ستيشن4” يدعم اللعب باستخدام كمبيوتر ويندوز…https://t.co/Y0qwCsg1WS #ريال_مدريد #برشلونة,0,msa,arsarcasm_train,0.7746478873239436
إفراط التفكير أذى ، ينزع لذّة الشعور في كل شيء .,0,msa,arsarcasm_train,1.0
"""@malak_alhusaini انا كان ودي افووز م ابغى مبلغ ابغى ايفووون """,0,gulf,arsarcasm_train,0.7083333333333334
مستوطنون يؤدون طقوساً تلمودية عند باب الأسباط في القدس https://t.co/QOSoGmCS15,0,msa,arsarcasm_test,0.7419354838709677
"""#فيروزعيد ميلاد سعيد أيتها القديسة العظيمة اعشقك""",0,msa,arsarcasm_train,1.0
حازم الببلاوي هراب ومتراجع ولا يستطيع تحمل المسئوليات وحكومته فاشلة #السادة_المحترمون …,1,egypt,arsarcasm_train,1.0
"""@AlArabiya_Brk كفو يابوفهد قولها وحنارجالها نجيب لك رأس بشار مع رأس بوتن لوبغيتهحنا رجالها ليا طلب دك الميادينتحيه من ربوعه الحدالجنوبي""",1,levant,arsarcasm_train,0.8938053097345132
لعيب وبيرقص ولا مارادونا فى نفسه,1,egypt,isemeval_ar_test_A,1.0
"""قالها جستن بيبر ؛ انا مو ولهان انا انا دنيا من الوله 🌚👌🏼""",0,gulf,arsarcasm_train,1.0
"مطعم السمك, السمك غير طازج",1,levant,training_generated,1.0
#خالد_التويجري_يطلب_اضافته_في_تويتر ههههههه ياماءُ ما كُنتَ ترضى مِيتةً ظمـأً لو ذُقـتَ طعمَ الظما يا أيها المـاءُ(د.عبدالله الرشيد),0,msa,arsarcasm_test,1.0
اللهم امطر على قبر #محمد حسين جمعه وعلى قبور جميع موتانا وموتى المسلمين من سحائب رحمتك يارب اللهم اغسلهم بالماء والثلج والبرد,0,msa,arsarcasm_train,1.0
خبير اقتصادي..بدأ التعامل باليوان الصيني سينقذ مصر https://t.co/e9N5QxNqlr #اقتصاد #الصين,0,levant,ar_sarcasm_hf_train,0.7681159420289855
لعنة الله على اوباما وامريكا ولعنة الله على بوتن وروسيا وبشار الاسد وعلى حقوق الانسان #روسيا_تقضي_علي_حلب https://t.co/3Xhd0k2F11,0,levant,ar_sarcasm_hf_train,0.8686868686868687
🌟 نتدخل لإجراء كافة التعديلات التي تطلب على أي عمل أكاديمي.للتواصل واتس: 00970594350236#لاعب_يتمتع_بااخلاق_عاليه https://t.co/ZeQ42tDjwo,0,msa,arsarcasm_train,0.8315789473684211
يلا هلا بالخميس 💞,0,gulf,isemeval_ar_test_A,1.0
اقولكم حاسدينا في قناة الجزيرة ويسرقون برنامج #انت_فوق_السلطة الفرق بين المذيع نزيه الاحدب وهذا ان الجزيرة تقدم البرنامج في ارقى الاستديوهات ومذيع #مبس يقدمه من امام القرية التراثية في الأحساء وعايش الدور ولابس بدلة رسميه,1,msa,arsarcasm_test,1.0
"""القادة الاوروبيون و #اوباما يدعون الى مواصلة التعاون في #الناتو #لبنان_الآن""",0,msa,arsarcasm_train,1.0
هل يوجد وسيلة يلجأ إليها الإنسان هربًا من التفكير المُفرط؟.,0,msa,isemeval_ar_test_A,1.0
المحكمة سريعة، القضية من سنتين ولسه ما بدتش,1,algerian,training_generated,1.0
اللهم العدم لكل شعور لا يطاق في قلب صاحبي,0,msa,arsarcasm_test,1.0
أوقفوا الفحم :),0,msa,isemeval_ar_train,1.0
الدنيا عامله زى الراقصة اللى رقصت للناس كلها وجات عندى أنا وتابت,1,egypt,isemeval_ar_train,1.0
الى بيحصل دلوقتى فى مصر من خطف جنود وقطع للكهرباء هى مؤامرة مكتملة الاركان لتعطيل مسيرة نادى الزمالك فى الدورى قادمون هههههههه,1,msa,arsarcasm_test,1.0
اليابانيين مبعرفوش يضحكوا بس المطلاتيه اللي مع العرص وبياخدهم منين ما يروح هم اللي صقفوا وضحكوا,1,msa,arsarcasm_train,1.0
الإذاعة المدرسية متطورة، الميكروفون فيه شوشرة أكثر من الصوت,1,egyptian,training_generated,1.0
عند الوفاة الميت فقط هو الخاسر، انا البقية فسيحزنون قليلاً ثم سيتفقون متى وكيف سنصنع الطعام! #سُخريه,0,msa,arsarcasm_test,1.0
"قانون الثراء الحرام(الحلال)! حلال أن تسرق وحرام ألا ترجع (بعض) ما سرقت! ""إذا سرق فيهم الشريف تركوه""…",1,egypt,arsarcasm_train,1.0
"الوزارة أعلنت دعم الفلاحة, الفلاحون يبيعون الأراضي",1,msa,training_generated,1.0
@ghantous44 @MoniLebneneh ميشال عون المسيحي المارون مش بس في لبنان محبوب حتى في العالم العربي يعرفون مواقفه,0,levant,ar_sarcasm_hf_train,0.7701149425287356
